ID,Status,City,State,Zip,Life.hours,Life.No.Call.No.Show,Life.Call.Email.to.miss.shift,Life.Absence,YTD.hours,No.Call.No.Show,Call.Email.to.miss.shift,Absence,MTD.hours,MTD.No.Call.No.Show,MTD.Call.Email.to.miss.shift,MTD.Absence,Date.entered,Start.date,Stop.date,Orientation.Date
1895,Active,Bryn Mawr,PA,19010,4,0,0,0,4,0,0,0,4,0,0,0,06-27-2018,06-27-2018,,
1896,Active,Philadelphia,PA,19128,3.75,0,0,0,3.75,0,0,0,3.75,0,0,0,07-11-2018,07-11-2018,,
1897,Active,,,,4,0,0,0,4,0,0,0,0,0,0,0,03-02-2018,03-02-2018,,
1898,Active,Philadelphia,PA,19143,4,0,0,0,4,0,0,0,0,0,0,0,04-20-2018,04-20-2018,,04-15-2018
1899,Active,Philadelphia,PA,19106,120.5,0,0,0,27.5,0,0,0,4.25,0,0,0,02-20-2017,02-20-2017,,
1900,Active,,,,104,0,2,2,32,0,0,0,2,0,0,0,01-19-2015,01-19-2015,,
1901,Active,Philadelphia,PA,19122,3.5,0,0,0,3.5,0,0,0,0,0,0,0,01-21-2018,01-21-2018,,
1902,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-09-2018,07-09-2018,,
1903,Active,Philadelphia,PA,19103,3.75,0,0,0,3.75,0,0,0,0,0,0,0,05-17-2018,05-18-2018,,
1904,Active,PHILADELPHIA,PA,19143-3225,19,2,0,2,19,2,0,2,0,0,0,0,03-31-2018,03-31-2018,,
1905,Active,Philadelphia,PA,19107,82.0333333333,0,0,0,27.0333333333,0,0,0,4.25,0,0,0,11-10-2016,11-10-2016,,
1906,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,07-05-2018,07-05-2018,,
1907,Active,Philadelphia,PA,19121,4,0,0,0,4,0,0,0,0,0,0,0,02-22-2018,02-22-2018,,
1908,Active,Philadelphia,PA,19130,170.3333333333,0,0,0,119.0833333333,0,0,0,16.25,0,0,0,08-23-2017,08-23-2017,,
1909,Active,Philadelphia,PA,19148,2,0,0,0,2,0,0,0,2,0,0,0,07-18-2018,07-18-2018,,
1910,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,03-28-2018,03-28-2018,,
1911,Active,Philadelphia,PA,19148,0,0,0,0,0,0,0,0,0,0,0,0,03-20-2018,03-20-2018,,03-18-2018
1912,Active,,,,4,0,0,0,4,0,0,0,0,0,0,0,03-21-2018,03-21-2018,,
1913,Active,Philadelphia,PA,19104,12.75,0,0,0,12.75,0,0,0,0,0,0,0,02-21-2018,02-22-2018,,
1914,Active,Philadelphia,PA,19104,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,04-24-2018,04-24-2018,,
1915,Active,Upper Darby,PA,19082,71.9666666667,1,0,1,2.75,0,0,0,0,0,0,0,05-12-2014,05-12-2014,,
1916,Active,PHILADELPHIA,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,04-12-2018,04-12-2018,,
1917,Active,Philadelphia,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,06-22-2018,06-22-2018,,
1918,Active,Philadelphia,PA,19107,93.25,0,0,0,45.25,0,0,0,6,0,0,0,05-04-2015,05-04-2015,,
1919,Active,Philadelphia,PA,19143,3.25,0,0,0,3.25,0,0,0,0,0,0,0,04-10-2018,04-10-2018,,
1920,Active,Philadelphia,PA,19147,8.25,0,0,0,8.25,0,0,0,2,0,0,0,05-02-2018,05-02-2018,,04-29-2018
1921,Active,Philadelphia,PA,19147,1,0,0,0,1,0,0,0,1,0,0,0,07-09-2018,07-09-2018,,
1922,Active,Cherry Hill,NJ,8002,2,0,0,0,2,0,0,0,0,0,0,0,06-10-2018,06-10-2018,,
1923,Active,,PA,19104,37.75,0,0,0,27.75,0,0,0,0,0,0,0,11-06-2017,11-06-2017,,
1924,Active,Philadelphia,PA,19148,1074,0,1,1,29.25,0,0,0,0,0,0,0,11-14-2014,11-14-2014,,
1925,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,03-09-2018,03-09-2018,,
1926,Active,Philadelphia,PA,19140,0,0,0,0,0,0,0,0,0,0,0,0,04-06-2018,04-10-2018,,
1927,Active,Philadelphia,PA,19115,0,0,0,0,0,0,0,0,0,0,0,0,02-21-2018,02-21-2018,,
1928,Active,Philadelphia,PA,19130,1,0,0,0,1,0,0,0,0,0,0,0,03-09-2018,03-09-2018,,
1929,Active,Philadelphia,PA,19123,4,0,0,0,4,0,0,0,2,0,0,0,06-17-2018,06-17-2018,,
1930,Active,Philadelphia,PA,19107,8.75,0,0,0,8.75,0,0,0,2.5,0,0,0,06-05-2018,06-05-2018,,
1931,Active,Philadelphia,PA,19130,8.25,0,0,0,8.25,0,0,0,2,0,0,0,04-25-2018,04-26-2018,,
1932,Active,PHILADELPHIA,PA,19148,7.5,0,0,0,7.5,0,0,0,0,0,0,0,05-17-2018,05-17-2018,,
1933,Active,Philadelphia,PA,19121,0,0,0,0,0,0,0,0,0,0,0,0,03-29-2018,03-29-2018,,
1934,Active,Philadelphia,PA,19145,3.5,0,0,0,3.5,0,0,0,0,0,0,0,05-22-2018,05-22-2018,,
1935,Active,Philadelphia,PA,19107,2,0,0,0,2,0,0,0,0,0,0,0,05-08-2018,05-08-2018,,
1936,Active,Philadelphia,PA,19146,4.25,0,0,0,4.25,0,0,0,2,0,0,0,06-12-2018,06-12-2018,,
1937,Active,Philadelphia,PA,19146,2.25,0,0,0,2.25,0,0,0,2.25,0,0,0,07-16-2018,07-16-2018,,
1938,Active,PHILADELPHIA,PA,19147-4202,0,0,0,0,0,0,0,0,0,0,0,0,03-14-2018,03-14-2018,,
1939,Active,Philadelphia,PA,19114,39.75,0,0,0,39.75,0,0,0,12.25,0,0,0,03-02-2018,03-02-2018,,
1940,Active,Philadelphia,PA,19115,7.5,0,0,0,7.5,0,0,0,7.5,0,0,0,06-25-2018,06-25-2018,,
1941,Active,Philadelphia,PA,19115,3.25,0,0,0,3.25,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
1942,Active,Philadelphia,PA,19106,15,0,0,0,6,0,0,0,0,0,0,0,06-18-2017,06-18-2017,,
1943,Active,Philadelphia,PA,19146,4.25,0,0,0,4.25,0,0,0,4.25,0,0,0,07-13-2018,07-13-2018,,
1944,Active,Philadelphia,PA,19139,17.5,0,2,2,17.5,0,2,2,0,0,0,0,03-02-2018,03-02-2018,,
1945,Active,Philadelphia,PA,19139,82.3666666667,0,0,0,82.3666666667,0,0,0,12.25,0,0,0,02-13-2018,02-13-2018,,
1946,Active,Philadelphia,PA,19123,0,0,0,0,0,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
1947,Active,Philadelphia,PA,19125,9.25,0,0,0,9.25,0,0,0,0,0,0,0,04-27-2018,04-27-2018,,
1948,Active,Philadelphia,PA,19134,0,0,0,0,0,0,0,0,0,0,0,0,07-11-2018,07-12-2018,,
1949,Active,Philadelphia,PA,19148,5,0,0,0,5,0,0,0,0,0,0,0,03-09-2018,03-09-2018,,
1950,Active,Philadelphia,PA,19106,3,0,0,0,3,0,0,0,3,0,0,0,06-27-2018,06-27-2018,,
1951,Active,Philadelphia,PA,19184,19.25,0,0,0,19.25,0,0,0,0,0,0,0,05-14-2018,05-14-2018,,
1952,Active,Upper Darby,PA,19082,9,0,0,0,9,0,0,0,0,0,0,0,05-23-2018,05-23-2018,,
1953,Active,Philadelphia,PA,19143,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,06-26-2018,06-26-2018,,
1954,Active,Philadelphia,PA,19121,43,0,1,1,29,0,0,0,0,0,0,0,10-02-2017,10-02-2017,,
1955,Active,Yardley,PA,19067,7.75,0,0,0,7.75,0,0,0,2,0,0,0,05-15-2018,05-15-2018,,
1956,Active,,,,2.25,0,0,0,2.25,0,0,0,0,0,0,0,05-15-2018,05-15-2018,,
1957,Active,Philadelphia,PA,19136,4,0,0,0,4,0,0,0,0,0,0,0,02-07-2018,02-07-2018,,
1958,Active,Philadelphia,PA,19121,4,0,0,0,4,0,0,0,0,0,0,0,02-01-2018,02-01-2018,,
1959,Active,Philadelphia,PA,19121,6.25,0,0,0,6.25,0,0,0,0,0,0,0,04-25-2018,04-25-2018,,
1960,Active,Collegeville,PA,19426,7.5,0,0,0,7.5,0,0,0,0,0,0,0,03-11-2018,03-11-2018,,
1961,Active,Philadelphia,PA,19122,5,0,0,0,5,0,0,0,0,0,0,0,04-11-2018,04-11-2018,,
1962,Active,Philadelphia,PA,19104,4,0,0,0,4,0,0,0,0,0,0,0,03-05-2018,03-05-2018,,
1963,Active,,,,15.75,0,0,0,15.75,0,0,0,3.75,0,0,0,03-06-2018,03-07-2018,,
1964,Active,Philadelphia,PA,19103,5.75,0,0,0,5.75,0,0,0,0,0,0,0,02-13-2018,02-13-2018,,
1965,Active,Philadelphia,PA,19145,2,0,0,0,2,0,0,0,0,0,0,0,06-19-2018,06-19-2018,,
1966,Active,Philadelphia,PA,19107,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,07-08-2018,07-10-2018,,
1967,Active,Philadelphia,PA,19146,0,0,0,0,0,0,0,0,0,0,0,0,06-18-2018,06-18-2018,,
1968,Active,Philadelphia,PA,19104,2,0,0,0,2,0,0,0,0,0,0,0,05-22-2018,05-22-2018,,
1969,Active,Philadelphia,PA,19122,10.75,0,0,0,10.75,0,0,0,0,0,0,0,03-14-2018,03-14-2018,,
1970,Active,Lansdowne,PA,19050,2.75,0,0,0,2.75,0,0,0,2,0,0,0,05-16-2018,05-16-2018,,
1971,Active,Philadelphia,PA,19102,27.5,0,0,0,27.5,0,0,0,0,0,0,0,02-13-2018,02-13-2018,,
1972,Active,Philadelphia,PA,19106,6.5,0,0,0,6.5,0,0,0,4,0,0,0,06-13-2018,06-13-2018,,
1973,Active,Philadelphia,PA,19130,1.25,0,0,0,1.25,0,0,0,0,0,0,0,02-07-2018,02-07-2018,,
1974,Active,Philadelphia,PA,19128,21.5,0,0,0,21.5,0,0,0,2,0,0,0,03-31-2018,03-31-2018,,
1975,Active,Phialdelphia,PA,19146,8,0,0,0,8,0,0,0,2,0,0,0,06-05-2018,06-05-2018,,
1976,Active,Philadelphia,PA,19125,0,0,0,0,0,0,0,0,0,0,0,0,05-31-2018,05-31-2018,,
1977,Active,Philadelphia,PA,19124,0,0,0,0,0,0,0,0,0,0,0,0,07-21-2018,07-21-2018,,
1978,Active,North Wales,PA,19454,9.75,0,0,0,9.75,0,0,0,0,0,0,0,07-12-2017,07-13-2017,,
1979,Active,Philadelphia,PA,19152,118,0,0,0,118,0,0,0,30.75,0,0,0,03-19-2018,03-19-2018,,
1980,Active,Philadelphia,PA,19125,11.25,0,0,0,11.25,0,0,0,11.25,0,0,0,06-20-2018,06-20-2018,,06-19-2018
1981,Active,Kennett Square,PA,19348,16,0,0,0,16,0,0,0,0,0,0,0,02-21-2018,02-22-2018,,
1982,Active,,,,27.75,0,0,0,27.75,0,0,0,0,0,0,0,02-09-2018,02-09-2018,,
1983,Active,Philadelphia,PA,19147,3,0,0,0,3,0,0,0,0,0,0,0,05-17-2018,05-17-2018,,
1984,Active,Philadelphia,PA,19146,0,0,0,0,0,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
1985,Active,Philadelphia,PA,19106,10,0,1,1,10,0,1,1,0,0,0,0,02-20-2018,02-20-2018,,
1986,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,07-13-2018,07-13-2018,,
1987,Active,Westville,NJ,8093,8,0,0,0,8,0,0,0,6,0,0,0,05-14-2018,05-14-2018,,
1988,Active,Philadelphia,PA,19128,9.5,1,0,0,9.5,1,0,0,2,0,0,0,04-17-2018,04-17-2018,,
1989,Active,Philadelphia,PA,19106,4.25,0,1,1,4.25,0,1,1,4.25,0,1,1,07-08-2018,07-09-2018,,
1990,Active,Philadelphia,PA,19104,4,0,0,0,4,0,0,0,0,0,0,0,05-23-2018,05-23-2018,,
1991,Active,Philadelphia,PA,19122,9.25,0,1,1,5.25,0,0,0,0,0,0,0,02-23-2015,02-23-2015,,
1992,Active,Philadelphia,PA,19147,119,0,0,0,45,0,0,0,6,0,0,0,02-06-2017,02-06-2017,,
1993,Active,Philadelphia,PA,19121,16,0,0,0,16,0,0,0,8,0,0,0,06-13-2018,06-13-2018,,
1994,Active,Philadelphia,PA,19104,1,0,0,0,1,0,0,0,0,0,0,0,05-16-2018,05-16-2018,,
1995,Active,Philadelphia,PA,19147,2,0,0,0,2,0,0,0,0,0,0,0,02-07-2018,02-07-2018,,
1996,Active,Claymont,DE,19703,250.5833333333,0,1,1,44,0,0,0,8.25,0,0,0,09-26-2014,09-26-2014,,
1997,Active,Huntingdon Valley,PA,19006,0,0,0,0,0,0,0,0,0,0,0,0,05-25-2018,05-25-2018,,
1998,Active,Philadelphia,PA,19130,18.75,0,0,0,18.75,0,0,0,0,0,0,0,02-21-2018,02-21-2018,,
1999,Active,Philadelphia,PA,19128,8.75,0,0,0,8.75,0,0,0,0,0,0,0,02-13-2018,02-13-2018,,
2000,Active,Philadelphia,PA,19122,4,0,0,0,4,0,0,0,0,0,0,0,03-02-2018,03-02-2018,,
2001,Active,Philadelphia,PA,19106,20,0,0,0,20,0,0,0,1.5,0,0,0,04-12-2017,04-12-2017,,
2002,Active,Philadelphia,PA,19104,3.75,0,0,0,3.75,0,0,0,2,0,0,0,06-12-2018,06-12-2018,,
2003,Active,Philadelphia,PA,19103,4,0,0,0,4,0,0,0,0,0,0,0,04-10-2018,04-10-2018,,
2004,Active,Philadelphia,PA,19123,7.75,0,0,0,7.75,0,0,0,0,0,0,0,03-30-2018,03-30-2018,,
2005,Active,Philadelphia,PA,19143,0,0,0,0,0,0,0,0,0,0,0,0,03-06-2018,03-06-2018,,
2006,Active,Philadelphia,PA,19130,0,0,0,0,0,0,0,0,0,0,0,0,02-01-2018,02-01-2018,,
2007,Active,Philadelphia,PA,19147,4,0,0,0,4,0,0,0,2,0,0,0,06-18-2018,06-18-2018,,
2008,Active,Bryn Mawr,PA,19010,0,0,0,0,0,0,0,0,0,0,0,0,04-25-2018,04-25-2018,,
2009,Active,Philadelphia,PA,19114,1.5,0,0,0,1.5,0,0,0,0,0,0,0,04-21-2018,04-21-2018,,
2010,Active,Philadelphia,PA,19134,2,0,0,0,2,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
2011,Active,Philadelphia,PA,19121,3.75,0,0,0,3.75,0,0,0,0,0,0,0,03-19-2018,03-19-2018,,
2012,Active,Philadelphia,PA,19147,2,0,0,0,2,0,0,0,2,0,0,0,07-11-2018,07-11-2018,,
2013,Active,Philadelphia,PA,19122,3,0,0,0,3,0,0,0,0,0,0,0,05-16-2018,05-16-2018,,
2014,Active,Philadelphia,PA,19146,30,0,2,2,18,0,0,0,4,0,0,0,10-06-2016,10-10-2016,,
2015,Active,Philadelphia,PA,19148,5,0,0,0,5,0,0,0,1.75,0,0,0,01-25-2018,01-25-2018,,
2016,Active,Phila,PA,19136,9.25,0,0,0,9.25,0,0,0,0,0,0,0,02-28-2018,03-02-2018,,02-20-2018
2017,Active,Philadelphia,PA,19106,19,0,0,0,19,0,0,0,2,0,0,0,01-23-2018,01-23-2018,,
2018,Active,Philadelphia,PA,19134,16.25,0,0,0,16.25,0,0,0,0,0,0,0,02-28-2018,02-28-2018,,
2019,Active,Millstone Twp,NJ,8510,4.25,0,0,0,4.25,0,0,0,1.25,0,0,0,04-10-2018,04-10-2018,,
2020,Active,Salt Lake City,UT,84107,4,0,0,0,4,0,0,0,0,0,0,0,01-15-2018,01-15-2018,,01-14-2018
2021,Active,Philadelphia,PA,19140,6,0,0,0,6,0,0,0,6,0,0,0,07-04-2018,07-04-2018,,
2022,Active,Philadelphia,PA,19107,0,0,0,0,0,0,0,0,0,0,0,0,01-24-2018,01-24-2018,,
2023,Active,Madison,WI,53703,57.5,0,2,2,24.5,0,0,0,4,0,0,0,06-28-2017,06-28-2017,,06-27-2017
2024,Active,,,,1.5,0,0,0,1.5,0,0,0,0,0,0,0,06-08-2018,06-08-2018,,
2025,Active,Philadelphia,PA,19148,6.25,0,0,0,6.25,0,0,0,2,0,0,0,06-12-2018,06-12-2018,,
2026,Active,Philadelphia,PA,19153,6,0,0,0,6,0,0,0,6,0,0,0,07-09-2018,07-10-2018,,
2027,Active,Philadelphia,PA,19148,6,0,0,0,6,0,0,0,6,0,0,0,07-17-2018,07-17-2018,,
2028,Active,Philadelphia,PA,19104,2,0,0,0,2,0,0,0,0,0,0,0,06-19-2018,06-19-2018,,
2029,Active,,,,24.5,0,0,0,24.5,0,0,0,9,0,0,0,05-22-2018,05-22-2018,,
2030,Active,Narberth,PA,19072,35.75,0,0,0,35.75,0,0,0,0,0,0,0,02-06-2018,02-06-2018,,
2031,Active,philadelphia,PA,19114,0,0,0,0,0,0,0,0,0,0,0,0,05-03-2018,05-04-2018,,
2032,Active,,,,4,0,0,0,4,0,0,0,4,0,0,0,07-07-2018,07-08-2018,,
2033,Active,Philadelphia,PA,19125-2805,21.75,0,0,0,21.75,0,0,0,4.25,0,0,0,05-02-2018,05-02-2018,,
2034,Active,Philadelphia,PA,19106,16,0,0,0,16,0,0,0,4,0,0,0,03-21-2018,03-22-2018,,
2035,Active,Downingtown,PA,19335,0,0,0,0,0,0,0,0,0,0,0,0,06-12-2018,06-12-2018,,
2036,Active,PHILADELPHIA,PA,19147,0,0,0,0,0,0,0,0,0,0,0,0,07-09-2018,07-09-2018,,
2037,Active,Philadelphia,PA,19141,10,1,0,1,4,0,0,0,0,0,0,0,09-20-2017,09-20-2017,,
2038,Active,Hatboro,PA,19040,0,0,0,0,0,0,0,0,0,0,0,0,06-13-2018,06-13-2018,,
2039,Active,,PA,,6,0,0,0,6,0,0,0,3.75,0,0,0,06-12-2018,06-12-2018,,
2040,Active,Philadelphia,PA,19123,4.25,0,0,0,4.25,0,0,0,1,0,0,0,06-14-2018,06-14-2018,,06-12-2018
2041,Active,Philadelphia,PA,19147,26,0,0,0,26,0,0,0,8.5,0,0,0,03-14-2018,03-14-2018,,
2042,Active,Philadelphia,PA,19102,8,0,0,0,8,0,0,0,0,0,0,0,01-15-2018,01-15-2018,,
2043,Active,Philadelphia,PA,19147,23,0,0,0,23,0,0,0,11.5,0,0,0,04-26-2018,04-26-2018,,04-22-2018
2044,Active,Philadelphia,PA,19106,0,0,0,0,0,0,0,0,0,0,0,0,05-08-2018,05-08-2018,,
2045,Active,Philadelphia,PA,19130,0,0,0,0,0,0,0,0,0,0,0,0,01-19-2018,01-19-2018,,
2046,Active,Philadelphia,PA,19114,52.25,0,0,0,52.25,0,0,0,4.75,0,0,0,01-08-2018,01-08-2018,,
2047,Active,Philadelphia,PA,19133,1.5,0,0,0,1.5,0,0,0,0,0,0,0,10-04-2017,10-04-2017,,
2048,Active,Bala Cynwyd,PA,19004,6,0,0,0,6,0,0,0,0,0,0,0,04-10-2018,04-10-2018,,
2049,Active,Philadelphia,PA,19121,4,0,0,0,4,0,0,0,0,0,0,0,02-15-2018,02-16-2018,,
2050,Active,Philadelphia,PA,19107,11,0,0,0,11,0,0,0,0.75,0,0,0,05-16-2018,05-16-2018,,05-15-2018
2051,Active,,,,4.75,0,0,0,4.75,0,0,0,1.5,0,0,0,05-22-2018,05-22-2018,,
2052,Active,,,,23,0,0,0,23,0,0,0,0,0,0,0,11-14-2017,11-14-2017,,
2053,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,01-20-2018,01-21-2018,,
2054,Active,Philadelphia,PA,19104,1.75,0,0,0,1.75,0,0,0,0,0,0,0,04-25-2018,04-25-2018,,
2055,Active,Huntingdon Valley,PA,19006,0.75,0,0,0,0.75,0,0,0,0.75,0,0,0,06-02-2018,06-02-2018,,
2056,Active,,,,2,1,1,2,2,1,1,2,0,0,0,0,02-07-2018,02-07-2018,,
2057,Active,Springfield,PA,19064,41.5,0,0,0,27.5,0,0,0,2,0,0,0,09-25-2017,09-25-2017,,09-25-2017
2058,Active,Philadelphia,PA,19106,31,0,0,0,10,0,0,0,0,0,0,0,08-08-2017,08-08-2017,,
2059,Active,Philadelphia,PA,19149,0,0,0,0,0,0,0,0,0,0,0,0,07-07-2018,07-07-2018,,
2060,Active,Vincentown,NJ,8088,6,0,0,0,6,0,0,0,0,0,0,0,04-11-2018,04-11-2018,,
2061,Active,Philadelphia,PA,19132,8,0,2,2,8,0,2,2,1.5,0,0,0,03-29-2018,03-29-2018,,
2062,Active,Philadelphia,PA,19107,8,0,0,0,8,0,0,0,6,0,0,0,05-21-2018,05-21-2018,,
2063,Active,Philadelphia,PA,19115,0,0,0,0,0,0,0,0,0,0,0,0,07-07-2018,07-07-2018,,
2064,Active,Philadelphia,PA,19127,2.25,0,0,0,2.25,0,0,0,0,0,0,0,06-12-2018,06-12-2018,,
2065,Active,philadelphia,PA,19145,25.5,0,0,0,25.5,0,0,0,0,0,0,0,02-03-2018,02-03-2018,,
2066,Active,Philadelphia,PA,19115,0,0,0,0,0,0,0,0,0,0,0,0,04-20-2018,04-20-2018,,
2067,Active,Philadelphia,PA,19115,13.25,0,0,0,13.25,0,0,0,13.25,0,0,0,07-07-2018,07-07-2018,,
2068,Active,Philadelphia,PA,19106,521.85,0,0,0,64.25,0,0,0,10.75,0,0,0,10-09-2012,10-09-2012,,
2069,Active,Philadelphia,PA,19107,37.25,0,0,0,19.25,0,0,0,2,0,0,0,04-13-2017,04-13-2017,,
2070,Active,Philadelphia,PA,19146,3.75,0,0,0,3.75,0,0,0,0,0,0,0,02-12-2018,02-12-2018,,
2071,Active,Philadelphia,PA,19146,2.25,0,0,0,2.25,0,0,0,0,0,0,0,06-21-2018,06-21-2018,,
2072,Active,Philadelphia,PA,19152,4.25,0,0,0,4.25,0,0,0,2,0,0,0,06-12-2018,06-12-2018,,
2073,Active,Philadelphia,PA,19111,1,0,0,0,1,0,0,0,0,0,0,0,04-24-2018,04-24-2018,,
2074,Active,Philadelphia,PA,19143,1,0,0,0,1,0,0,0,1,0,0,0,07-18-2018,07-18-2018,,
2075,Active,Philadelphia,PA,19148,19.75,0,1,1,19.75,0,1,1,0,0,0,0,01-27-2018,01-29-2018,,01-23-2018
2076,Active,PHILADELPHIA,PA,19146,5,0,0,0,5,0,0,0,5,0,0,0,06-23-2018,06-23-2018,,
2077,Active,Philadelphia,PA,19104,0,0,0,0,0,0,0,0,0,0,0,0,07-25-2018,07-25-2018,,
2078,Active,Philadelphia,PA,19136,0,0,0,0,0,0,0,0,0,0,0,0,04-27-2018,04-27-2018,,
2079,Active,,,,427.0833333333,0,1,1,288.5833333333,0,0,0,12.75,0,0,0,02-22-2017,02-22-2017,,02-21-2017
2080,Active,Philadelphia,PA,19146,8.25,0,0,0,8.25,0,0,0,2,0,0,0,06-12-2017,06-13-2017,,06-12-2017
2081,Active,Philadelphia,PA,19106,14.25,0,0,0,14.25,0,0,0,0.75,0,0,0,03-25-2018,03-26-2018,,
2082,Active,Philadelphia,PA,19111,0,0,0,0,0,0,0,0,0,0,0,0,07-07-2018,07-07-2018,,
2083,Active,Philadelphia,PA,19148,11.75,0,0,0,11.75,0,0,0,0,0,0,0,04-04-2018,04-04-2018,,
2084,Active,Philadelphia,PA,19130-3440,27.4166666667,0,3,3,3.75,0,0,0,0,0,0,0,06-29-2015,07-01-2015,,
2085,Active,Philadelphia,,19111,9.75,0,0,0,9.75,0,0,0,0,0,0,0,01-23-2018,01-23-2018,,
2086,Active,Philadelphia,PA,19148,0,0,0,0,0,0,0,0,0,0,0,0,03-20-2018,03-20-2018,,
2087,Active,Philadelphia,PA,19118,44.25,0,0,0,44.25,0,0,0,6.5,0,0,0,01-10-2018,01-10-2018,,
2088,Active,Philadelphia,PA,19136,6.25,0,0,0,6.25,0,0,0,6.25,0,0,0,06-09-2018,06-09-2018,,
2089,Active,Philadelphia,PA,19107,24,0,0,0,24,0,0,0,7.5,0,0,0,04-12-2018,04-12-2018,,
2090,Active,Philadelphia,PA,19128,7,0,0,0,7,0,0,0,0,0,0,0,03-31-2018,03-31-2018,,
2091,Active,Philadelphia,PA,19111,0,0,0,0,0,0,0,0,0,0,0,0,04-21-2018,04-21-2018,,
2092,Active,Philadelphia,PA,19104,73.5,0,0,0,9.5,0,0,0,2,0,0,0,12-23-2015,12-23-2015,,
2093,Active,Philadelphia,PA,19106,765.95,0,0,0,185.7,0,0,0,20.25,0,0,0,07-07-2014,07-07-2014,,
2094,Active,Philadelphia,PA,19111,0,0,0,0,0,0,0,0,0,0,0,0,06-10-2018,06-10-2018,,
2095,Active,Philadelphia,PA,19128,5.75,0,0,0,5.75,0,0,0,0,0,0,0,02-13-2018,02-13-2018,,
2096,Active,Philadelphia,PA,19145,0,0,0,0,0,0,0,0,0,0,0,0,07-13-2018,07-13-2018,,
2097,Active,Philadelphia,PA,19129,7.75,0,0,0,7.75,0,0,0,1.75,0,0,0,05-17-2018,05-17-2018,,
2098,Active,Philadelphia,PA,19103,22.75,0,4,4,22.75,0,4,4,2,0,2,2,05-02-2018,05-02-2018,,
2099,Active,Philadelphia,PA,19129,4.25,0,0,0,4.25,0,0,0,0,0,0,0,03-29-2018,03-29-2018,,
2100,Active,merion,PA,19066,4.25,0,0,0,4.25,0,0,0,0,0,0,0,03-12-2018,03-12-2018,,
2101,Active,Philadelphia,PA,19107,85.5,0,0,0,7.5,0,0,0,0,0,0,0,12-22-2014,12-22-2014,,
2102,Active,New York,NY,10003,4,0,0,0,4,0,0,0,1,0,0,0,05-03-2018,05-04-2018,,
2103,Active,Philadelphia,PA,19147,9.5,0,0,0,9.5,0,0,0,0,0,0,0,03-12-2018,03-12-2018,,
2104,Active,Philadelphia,PA,19106,0,0,0,0,0,0,0,0,0,0,0,0,01-12-2018,01-12-2018,,
2105,Active,Philadelphia,PA,19152,1.75,0,1,1,1.75,0,1,1,0,0,0,0,03-23-2018,03-23-2018,,
2106,Active,Philadelphia,PA,19131,3.75,0,0,0,3.75,0,0,0,1.75,0,0,0,06-15-2018,06-15-2018,,
2107,Active,Philadelphia,PA,19146,91.25,0,2,2,25.25,0,1,1,2,0,0,0,03-03-2014,03-03-2014,,
2108,Active,Philadelphia,PA,19130,12.3,0,0,0,12.3,0,0,0,0,0,0,0,05-22-2018,05-22-2018,,
2109,Active,Philadelphia,PA,19106,19.75,0,0,0,19.75,0,0,0,0,0,0,0,11-11-2017,11-13-2017,,
2110,Active,Philadelphia,PA,19125,96.25,0,0,0,40.75,0,0,0,6.25,0,0,0,12-08-2016,12-08-2016,,
2111,Active,Philadelphia,PA,19111,224.75,0,0,0,224.75,0,0,0,59.5,0,0,0,02-07-2018,02-07-2018,,
2112,Active,,,,2,0,0,0,2,0,0,0,0,0,0,0,08-10-2017,08-10-2017,,
2113,Active,Philadelphia,PA,19130,0,0,0,0,0,0,0,0,0,0,0,0,05-25-2018,05-25-2018,,
2114,Active,,,,25,0,1,1,25,0,1,1,0,0,0,0,02-21-2018,02-21-2018,,
2115,Active,Philadelphia,PA,19122,2.25,0,0,0,2.25,0,0,0,0,0,0,0,05-14-2018,05-14-2018,,
2116,Active,philadelphia,PA,19130,12,0,0,0,12,0,0,0,2,0,0,0,01-28-2018,01-28-2018,,01-28-2018
2117,Active,Philadelphia,PA,19123,376.75,2,10,12,26.25,1,1,2,4,1,0,1,07-19-2013,07-19-2013,,
2118,Active,Philadelphia,PA,19130,547,0,0,0,15,0,0,0,8.75,0,0,0,06-23-2017,06-23-2017,,
2119,Active,Philadelphia,PA,19122,6.75,0,0,0,6.75,0,0,0,0,0,0,0,02-19-2018,02-19-2018,,
2120,Active,Philadelphia,PA,19151,2,0,0,0,2,0,0,0,0,0,0,0,06-12-2018,06-12-2018,,
